0.5495737569	0.90609394282	0.333333333333	
0.90609394282	2.46301869964	0.333333333333	
1.49389635678	6.6951789744	0.333333333333	
2.46301869964	18.1993833444	0.333333333333	
4.06083132023	18.1993833444	0.333333333333	
11.0384839862	18.1993833444	0.5495737569	
30.0057104335	18.1993833444	0.90609394282	
81.5639774214	18.1993833444	1.49389635678	
221.713877681	18.1993833444	2.46301869964	
602.680804819	18.1993833444	4.06083132023	
1638.2562801	18.1993833444	6.6951789744	
4453.24227655	18.1993833444	11.0384839862	
