0.82436063535	0.82436063535	
1.35914091423	0.82436063535	
2.24084453517	0.82436063535	
3.69452804947	0.82436063535	
6.09124698035	0.82436063535	
10.0427684616	0.82436063535	
16.5577259793	0.82436063535	
27.2990750166	0.82436063535	
45.0085656503	0.82436063535	
74.2065795513	0.82436063535	
122.345966132	0.82436063535	
201.714396746	0.82436063535	
332.570816522	0.82436063535	
548.316579214	0.82436063535	
904.021207228	0.82436063535	
1490.47899352	0.82436063535	
2457.38442015	0.82436063535	
4051.54196379	0.82436063535	
5658.48563057	1.14963224601	
7902.78366053	1.6032437028	
11037.2008073	2.23583705093	
15414.7964683	3.11802549415	
21528.5919936	4.34829675004	
30067.2327513	6.06397759088	
41992.3597076	8.45660412261	
58647.1754283	11.7932445835	
81907.3576145	16.4463909849	
114392.810607	22.9354254381	
159762.021412	31.9847521871	
