0.82436063535	0.82436063535	
1.35914091423	1.35914091423	
2.24084453517	2.24084453517	
3.69452804947	3.69452804947	
6.09124698035	6.09124698035	
10.0427684616	10.0427684616	
16.5577259793	16.5577259793	
27.2990750166	16.5577259793	
45.0085656503	16.5577259793	
74.2065795513	16.5577259793	
122.345966132	16.5577259793	
201.714396746	16.5577259793	
332.570816522	16.5577259793	
548.316579214	16.5577259793	
765.798249738	23.1166809714	
1069.54081188	32.2738122252	
1493.75477811	45.0582715262	
2086.22552064	62.9069729589	
2913.68207039	87.825882547	
4069.33149044	122.615749612	
5683.3309319	171.186483535	
7937.48323463	238.997129144	
11085.6629927	333.668630894	
15482.4798182	465.841391657	
21623.1198214	650.369632803	
30199.2520771	907.99286377	
42176.7399285	1267.66384556	
58904.6836807	1769.80644833	
82266.9967678	2469.07395258	
114895.087017	3443.3822938	
160463.505134	4802.15734682	
