0.82436063535	0.5	
1.35914091423	0.5	
2.24084453517	0.5	
3.69452804947	0.5	
6.09124698035	0.5	
10.0427684616	0.5	
16.5577259793	0.5	
27.2990750166	0.5	
45.0085656503	0.5	
74.2065795513	0.5	
122.345966132	0.5	
201.714396746	0.5	
548.316579214	0.82436063535	
1490.47899352	1.35914091423	
4051.54196379	2.24084453517	
11013.2328974	2.24084453517	
29937.0708576	2.24084453517	
81377.3957095	2.24084453517	
221206.696004	2.24084453517	
601302.142082	2.24084453517	
1634508.68624	2.24084453517	
4443055.26025	2.24084453517	
12077476.3768	2.24084453517	
32829984.5687	2.24084453517	
